model,item_number,repetition,raw_response,parsed_response,timestamp,temperature,status,error_message
minimax/minimax-m2.7,9,1,,,2026-03-30T21:52:05.340069+00:00,1.0,error,"HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with url: /api/v1/chat/completions (Caused by NameResolutionError(""HTTPSConnection(host='openrouter.ai', port=443): Failed to resolve 'openrouter.ai' ([Errno 8] nodename nor servname provided, or not known)""))"
minimax/minimax-m2.7,9,2,,,2026-03-30T21:52:05.853648+00:00,1.0,error,"HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with url: /api/v1/chat/completions (Caused by NameResolutionError(""HTTPSConnection(host='openrouter.ai', port=443): Failed to resolve 'openrouter.ai' ([Errno 8] nodename nor servname provided, or not known)""))"
minimax/minimax-m2.7,9,3,,,2026-03-30T21:52:06.363111+00:00,1.0,error,"HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with url: /api/v1/chat/completions (Caused by NameResolutionError(""HTTPSConnection(host='openrouter.ai', port=443): Failed to resolve 'openrouter.ai' ([Errno 8] nodename nor servname provided, or not known)""))"
minimax/minimax-m2.7,9,4,,,2026-03-30T21:52:06.877439+00:00,1.0,error,"HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with url: /api/v1/chat/completions (Caused by NameResolutionError(""HTTPSConnection(host='openrouter.ai', port=443): Failed to resolve 'openrouter.ai' ([Errno 8] nodename nor servname provided, or not known)""))"
minimax/minimax-m2.7,9,5,,,2026-03-30T21:52:07.389672+00:00,1.0,error,"HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with url: /api/v1/chat/completions (Caused by NameResolutionError(""HTTPSConnection(host='openrouter.ai', port=443): Failed to resolve 'openrouter.ai' ([Errno 8] nodename nor servname provided, or not known)""))"
minimax/minimax-m2.7,9,6,,,2026-03-30T21:52:07.903979+00:00,1.0,error,"HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with url: /api/v1/chat/completions (Caused by NameResolutionError(""HTTPSConnection(host='openrouter.ai', port=443): Failed to resolve 'openrouter.ai' ([Errno 8] nodename nor servname provided, or not known)""))"
minimax/minimax-m2.7,9,7,,,2026-03-30T21:52:08.418954+00:00,1.0,error,"HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with url: /api/v1/chat/completions (Caused by NameResolutionError(""HTTPSConnection(host='openrouter.ai', port=443): Failed to resolve 'openrouter.ai' ([Errno 8] nodename nor servname provided, or not known)""))"
minimax/minimax-m2.7,9,8,,,2026-03-30T21:52:08.931341+00:00,1.0,error,"HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with url: /api/v1/chat/completions (Caused by NameResolutionError(""HTTPSConnection(host='openrouter.ai', port=443): Failed to resolve 'openrouter.ai' ([Errno 8] nodename nor servname provided, or not known)""))"
minimax/minimax-m2.7,9,9,,,2026-03-30T21:52:09.446534+00:00,1.0,error,"HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with url: /api/v1/chat/completions (Caused by NameResolutionError(""HTTPSConnection(host='openrouter.ai', port=443): Failed to resolve 'openrouter.ai' ([Errno 8] nodename nor servname provided, or not known)""))"
minimax/minimax-m2.7,9,10,,,2026-03-30T21:52:09.956161+00:00,1.0,error,"HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with url: /api/v1/chat/completions (Caused by NameResolutionError(""HTTPSConnection(host='openrouter.ai', port=443): Failed to resolve 'openrouter.ai' ([Errno 8] nodename nor servname provided, or not known)""))"
minimax/minimax-m2.7,10,1,,,2026-03-30T21:52:10.462062+00:00,1.0,error,"HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with url: /api/v1/chat/completions (Caused by NameResolutionError(""HTTPSConnection(host='openrouter.ai', port=443): Failed to resolve 'openrouter.ai' ([Errno 8] nodename nor servname provided, or not known)""))"
minimax/minimax-m2.7,10,2,,,2026-03-30T21:52:10.970022+00:00,1.0,error,"HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with url: /api/v1/chat/completions (Caused by NameResolutionError(""HTTPSConnection(host='openrouter.ai', port=443): Failed to resolve 'openrouter.ai' ([Errno 8] nodename nor servname provided, or not known)""))"
minimax/minimax-m2.7,10,3,,,2026-03-30T21:52:11.492148+00:00,1.0,error,"HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with url: /api/v1/chat/completions (Caused by NameResolutionError(""HTTPSConnection(host='openrouter.ai', port=443): Failed to resolve 'openrouter.ai' ([Errno 8] nodename nor servname provided, or not known)""))"
minimax/minimax-m2.7,10,4,,,2026-03-30T21:52:12.000618+00:00,1.0,error,"HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with url: /api/v1/chat/completions (Caused by NameResolutionError(""HTTPSConnection(host='openrouter.ai', port=443): Failed to resolve 'openrouter.ai' ([Errno 8] nodename nor servname provided, or not known)""))"
minimax/minimax-m2.7,10,5,1,1,2026-03-30T21:52:17.267440+00:00,1.0,success,
minimax/minimax-m2.7,10,6,1,1,2026-03-30T21:52:25.899016+00:00,1.0,success,
minimax/minimax-m2.7,10,7,1,1,2026-03-30T21:52:32.756563+00:00,1.0,success,
minimax/minimax-m2.7,10,8,1,1,2026-03-30T21:57:36.685245+00:00,1.0,success,
minimax/minimax-m2.7,10,9,2,2,2026-03-30T21:57:43.230014+00:00,1.0,success,
minimax/minimax-m2.7,10,10,1,1,2026-03-30T21:57:50.508691+00:00,1.0,success,
minimax/minimax-m2.7,11,1,4,4,2026-03-30T21:57:56.724937+00:00,1.0,success,
minimax/minimax-m2.7,11,2,4,4,2026-03-30T21:58:06.486277+00:00,1.0,success,
minimax/minimax-m2.7,11,3,4,4,2026-03-30T21:58:11.474232+00:00,1.0,success,
minimax/minimax-m2.7,11,4,5,5,2026-03-30T21:58:17.536602+00:00,1.0,success,
minimax/minimax-m2.7,11,5,2,2,2026-03-30T21:58:23.236138+00:00,1.0,success,
minimax/minimax-m2.7,11,6,4,4,2026-03-30T21:58:26.761370+00:00,1.0,success,
minimax/minimax-m2.7,11,7,4,4,2026-03-30T21:58:34.138033+00:00,1.0,success,
minimax/minimax-m2.7,11,8,4,4,2026-03-30T21:58:43.437758+00:00,1.0,success,
minimax/minimax-m2.7,11,9,5,5,2026-03-30T21:58:54.100992+00:00,1.0,success,
minimax/minimax-m2.7,11,10,3,3,2026-03-30T21:59:00.962634+00:00,1.0,success,
minimax/minimax-m2.7,12,1,1,1,2026-03-30T21:59:05.568565+00:00,1.0,success,
minimax/minimax-m2.7,12,2,1,1,2026-03-30T21:59:08.836652+00:00,1.0,success,
minimax/minimax-m2.7,12,3,1,1,2026-03-30T21:59:12.847300+00:00,1.0,success,
minimax/minimax-m2.7,12,4,1,1,2026-03-30T21:59:16.428154+00:00,1.0,success,
minimax/minimax-m2.7,12,5,1,1,2026-03-30T21:59:20.007547+00:00,1.0,success,
minimax/minimax-m2.7,12,6,1,1,2026-03-30T21:59:23.492230+00:00,1.0,success,
minimax/minimax-m2.7,12,7,1,1,2026-03-30T21:59:27.484633+00:00,1.0,success,
minimax/minimax-m2.7,12,8,1,1,2026-03-30T21:59:32.195866+00:00,1.0,success,
minimax/minimax-m2.7,12,9,1,1,2026-03-30T21:59:36.773906+00:00,1.0,success,
minimax/minimax-m2.7,12,10,1,1,2026-03-30T21:59:41.287880+00:00,1.0,success,
minimax/minimax-m2.7,13,1,4,4,2026-03-30T21:59:48.464733+00:00,1.0,success,
minimax/minimax-m2.7,13,2,4,4,2026-03-30T21:59:55.895077+00:00,1.0,success,
minimax/minimax-m2.7,13,3,4,4,2026-03-30T22:00:02.198943+00:00,1.0,success,
minimax/minimax-m2.7,13,4,4,4,2026-03-30T22:00:10.391080+00:00,1.0,success,
minimax/minimax-m2.7,13,5,4,4,2026-03-30T22:00:16.938484+00:00,1.0,success,
minimax/minimax-m2.7,13,6,4,4,2026-03-30T22:00:25.136528+00:00,1.0,success,
minimax/minimax-m2.7,13,7,4,4,2026-03-30T22:00:34.187249+00:00,1.0,success,
minimax/minimax-m2.7,13,8,4,4,2026-03-30T22:00:42.442668+00:00,1.0,success,
minimax/minimax-m2.7,13,9,4,4,2026-03-30T22:00:47.971857+00:00,1.0,success,
minimax/minimax-m2.7,1,1,1,1,2026-03-31T00:54:54.378139+00:00,1.0,success,
minimax/minimax-m2.7,1,2,1,1,2026-03-31T00:55:04.109289+00:00,1.0,success,
minimax/minimax-m2.7,1,3,1,1,2026-03-31T00:55:09.784877+00:00,1.0,success,
minimax/minimax-m2.7,1,4,1,1,2026-03-31T00:55:18.576927+00:00,1.0,success,
minimax/minimax-m2.7,1,5,2,2,2026-03-31T00:55:25.404166+00:00,1.0,success,
minimax/minimax-m2.7,1,6,1,1,2026-03-31T00:55:33.788809+00:00,1.0,success,
minimax/minimax-m2.7,1,7,3,3,2026-03-31T00:55:47.172921+00:00,1.0,success,
minimax/minimax-m2.7,1,8,1,1,2026-03-31T00:55:55.089703+00:00,1.0,success,
minimax/minimax-m2.7,1,9,1,1,2026-03-31T00:56:03.848343+00:00,1.0,success,
minimax/minimax-m2.7,1,10,2,2,2026-03-31T00:56:12.260306+00:00,1.0,success,
minimax/minimax-m2.7,2,1,1,1,2026-03-31T00:56:19.678458+00:00,1.0,success,
minimax/minimax-m2.7,2,2,1,1,2026-03-31T00:56:26.357741+00:00,1.0,success,
minimax/minimax-m2.7,2,3,4,4,2026-03-31T00:56:36.321773+00:00,1.0,success,
minimax/minimax-m2.7,2,4,1,1,2026-03-31T00:56:42.307848+00:00,1.0,success,
minimax/minimax-m2.7,2,5,2,2,2026-03-31T00:56:53.968242+00:00,1.0,success,
minimax/minimax-m2.7,2,6,1,1,2026-03-31T00:56:58.953650+00:00,1.0,success,
minimax/minimax-m2.7,2,7,1,1,2026-03-31T00:57:14.668678+00:00,1.0,success,
minimax/minimax-m2.7,2,8,1,1,2026-03-31T00:57:22.232777+00:00,1.0,success,
minimax/minimax-m2.7,2,9,5,5,2026-03-31T00:57:37.201232+00:00,1.0,success,
minimax/minimax-m2.7,2,10,4,4,2026-03-31T00:57:48.052268+00:00,1.0,success,
minimax/minimax-m2.7,3,1,3,3,2026-03-31T00:57:56.260030+00:00,1.0,success,
minimax/minimax-m2.7,3,2,3,3,2026-03-31T00:58:05.053930+00:00,1.0,success,
minimax/minimax-m2.7,3,3,2,2,2026-03-31T00:58:11.806320+00:00,1.0,success,
minimax/minimax-m2.7,3,4,2,2,2026-03-31T00:58:19.089446+00:00,1.0,success,
minimax/minimax-m2.7,3,5,3,3,2026-03-31T00:58:28.193165+00:00,1.0,success,
minimax/minimax-m2.7,3,6,3,3,2026-03-31T00:58:36.794650+00:00,1.0,success,
minimax/minimax-m2.7,3,7,1,1,2026-03-31T00:58:44.737987+00:00,1.0,success,
minimax/minimax-m2.7,3,8,2,2,2026-03-31T00:58:50.311210+00:00,1.0,success,
minimax/minimax-m2.7,3,9,1,1,2026-03-31T00:58:57.171680+00:00,1.0,success,
minimax/minimax-m2.7,3,10,4,4,2026-03-31T00:59:07.004260+00:00,1.0,success,
minimax/minimax-m2.7,4,1,1,1,2026-03-31T00:59:11.596095+00:00,1.0,success,
minimax/minimax-m2.7,4,2,1,1,2026-03-31T00:59:15.808190+00:00,1.0,success,
minimax/minimax-m2.7,4,3,1,1,2026-03-31T00:59:24.308139+00:00,1.0,success,
minimax/minimax-m2.7,4,4,1,1,2026-03-31T00:59:31.136736+00:00,1.0,success,
minimax/minimax-m2.7,4,5,1,1,2026-03-31T00:59:35.164227+00:00,1.0,success,
minimax/minimax-m2.7,4,6,1,1,2026-03-31T00:59:41.991512+00:00,1.0,success,
minimax/minimax-m2.7,4,7,1,1,2026-03-31T00:59:47.530412+00:00,1.0,success,
minimax/minimax-m2.7,4,8,1,1,2026-03-31T00:59:52.411688+00:00,1.0,success,
minimax/minimax-m2.7,4,9,1,1,2026-03-31T00:59:57.843215+00:00,1.0,success,
minimax/minimax-m2.7,4,10,1,1,2026-03-31T01:00:03.549938+00:00,1.0,success,
minimax/minimax-m2.7,5,1,4,4,2026-03-31T01:00:12.027303+00:00,1.0,success,
minimax/minimax-m2.7,5,2,4,4,2026-03-31T01:00:23.827431+00:00,1.0,success,
minimax/minimax-m2.7,5,3,5,5,2026-03-31T01:00:35.436105+00:00,1.0,success,
minimax/minimax-m2.7,5,4,5,5,2026-03-31T01:00:41.944996+00:00,1.0,success,
minimax/minimax-m2.7,5,5,5,5,2026-03-31T01:00:51.353483+00:00,1.0,success,
minimax/minimax-m2.7,5,6,5,5,2026-03-31T01:00:56.379843+00:00,1.0,success,
minimax/minimax-m2.7,5,7,5,5,2026-03-31T01:01:13.158313+00:00,1.0,success,
minimax/minimax-m2.7,5,8,5,5,2026-03-31T01:01:18.130306+00:00,1.0,success,
minimax/minimax-m2.7,5,9,5,5,2026-03-31T01:01:26.781131+00:00,1.0,success,
minimax/minimax-m2.7,5,10,5,5,2026-03-31T01:01:32.924323+00:00,1.0,success,
minimax/minimax-m2.7,6,1,3,3,2026-03-31T01:01:44.090367+00:00,1.0,success,
minimax/minimax-m2.7,6,2,1,1,2026-03-31T01:01:51.567789+00:00,1.0,success,
minimax/minimax-m2.7,6,3,4,4,2026-03-31T01:01:59.905262+00:00,1.0,success,
minimax/minimax-m2.7,6,4,1,1,2026-03-31T01:02:06.717741+00:00,1.0,success,
minimax/minimax-m2.7,6,5,3,3,2026-03-31T01:02:12.058565+00:00,1.0,success,
minimax/minimax-m2.7,6,6,5,5,2026-03-31T01:02:23.311045+00:00,1.0,success,
minimax/minimax-m2.7,6,7,1,1,2026-03-31T01:02:30.965975+00:00,1.0,success,
minimax/minimax-m2.7,6,8,2,2,2026-03-31T01:02:36.812787+00:00,1.0,success,
minimax/minimax-m2.7,6,9,4,4,2026-03-31T01:02:48.294946+00:00,1.0,success,
minimax/minimax-m2.7,6,10,2,2,2026-03-31T01:02:58.532987+00:00,1.0,success,
minimax/minimax-m2.7,7,1,4,4,2026-03-31T01:03:07.238868+00:00,1.0,success,
minimax/minimax-m2.7,7,2,2,2,2026-03-31T01:03:21.056304+00:00,1.0,success,
minimax/minimax-m2.7,7,3,4,4,2026-03-31T01:03:30.214020+00:00,1.0,success,
minimax/minimax-m2.7,7,4,5,5,2026-03-31T01:03:39.295199+00:00,1.0,success,
minimax/minimax-m2.7,7,5,1,1,2026-03-31T01:03:47.483491+00:00,1.0,success,
minimax/minimax-m2.7,7,6,1,1,2026-03-31T01:03:58.542242+00:00,1.0,success,
minimax/minimax-m2.7,7,7,2,2,2026-03-31T01:04:07.628101+00:00,1.0,success,
minimax/minimax-m2.7,7,8,5,5,2026-03-31T01:04:12.954528+00:00,1.0,success,
minimax/minimax-m2.7,7,9,2,2,2026-03-31T01:04:25.267713+00:00,1.0,success,
minimax/minimax-m2.7,7,10,1,1,2026-03-31T01:04:42.574133+00:00,1.0,success,
minimax/minimax-m2.7,8,1,3,3,2026-03-31T01:05:02.642844+00:00,1.0,success,
minimax/minimax-m2.7,8,2,1,1,2026-03-31T01:05:15.200452+00:00,1.0,success,
minimax/minimax-m2.7,8,3,1,1,2026-03-31T01:05:27.946455+00:00,1.0,success,
minimax/minimax-m2.7,8,4,3,3,2026-03-31T01:05:40.021823+00:00,1.0,success,
minimax/minimax-m2.7,8,5,3,3,2026-03-31T01:05:51.338607+00:00,1.0,success,
minimax/minimax-m2.7,8,6,3,3,2026-03-31T01:06:08.859295+00:00,1.0,success,
minimax/minimax-m2.7,8,7,1,1,2026-03-31T01:06:19.240303+00:00,1.0,success,
minimax/minimax-m2.7,8,8,1,1,2026-03-31T01:06:32.918871+00:00,1.0,success,
minimax/minimax-m2.7,8,9,1,1,2026-03-31T01:06:44.463983+00:00,1.0,success,
minimax/minimax-m2.7,8,10,3,3,2026-03-31T01:06:57.311447+00:00,1.0,success,
minimax/minimax-m2.7,9,1,3,3,2026-03-31T01:07:04.797680+00:00,1.0,success,
minimax/minimax-m2.7,9,2,4,4,2026-03-31T01:07:16.451555+00:00,1.0,success,
minimax/minimax-m2.7,9,3,3,3,2026-03-31T01:07:26.254636+00:00,1.0,success,
minimax/minimax-m2.7,9,4,3,3,2026-03-31T01:07:33.707062+00:00,1.0,success,
minimax/minimax-m2.7,9,5,4,4,2026-03-31T01:07:42.322340+00:00,1.0,success,
minimax/minimax-m2.7,9,6,5,5,2026-03-31T01:07:52.611300+00:00,1.0,success,
minimax/minimax-m2.7,9,7,4,4,2026-03-31T01:08:01.411141+00:00,1.0,success,
minimax/minimax-m2.7,9,8,4,4,2026-03-31T01:08:14.401445+00:00,1.0,success,
minimax/minimax-m2.7,9,9,3,3,2026-03-31T01:08:25.434786+00:00,1.0,success,
minimax/minimax-m2.7,9,10,4,4,2026-03-31T01:08:39.207851+00:00,1.0,success,
minimax/minimax-m2.7,10,1,1,1,2026-03-31T01:08:45.198259+00:00,1.0,success,
minimax/minimax-m2.7,10,2,1,1,2026-03-31T01:08:51.956940+00:00,1.0,success,
minimax/minimax-m2.7,10,3,1,1,2026-03-31T01:09:01.275707+00:00,1.0,success,
minimax/minimax-m2.7,10,4,1,1,2026-03-31T01:09:09.639570+00:00,1.0,success,
minimax/minimax-m2.7,13,10,4,4,2026-03-31T01:09:22.578125+00:00,1.0,success,
minimax/minimax-m2.7,14,1,1,1,2026-03-31T01:09:32.922467+00:00,1.0,success,
minimax/minimax-m2.7,14,2,1,1,2026-03-31T01:09:40.085748+00:00,1.0,success,
minimax/minimax-m2.7,14,3,2,2,2026-03-31T01:09:50.609197+00:00,1.0,success,
minimax/minimax-m2.7,14,4,1,1,2026-03-31T01:09:59.774959+00:00,1.0,success,
minimax/minimax-m2.7,14,5,1,1,2026-03-31T01:10:12.762871+00:00,1.0,success,
minimax/minimax-m2.7,14,6,1,1,2026-03-31T01:10:17.565315+00:00,1.0,success,
minimax/minimax-m2.7,14,7,1,1,2026-03-31T01:10:23.198214+00:00,1.0,success,
minimax/minimax-m2.7,14,8,1,1,2026-03-31T01:10:29.649152+00:00,1.0,success,
minimax/minimax-m2.7,14,9,1,1,2026-03-31T01:10:39.422775+00:00,1.0,success,
minimax/minimax-m2.7,14,10,1,1,2026-03-31T01:10:48.185568+00:00,1.0,success,
minimax/minimax-m2.7,15,1,4,4,2026-03-31T01:10:58.830278+00:00,1.0,success,
minimax/minimax-m2.7,15,2,4,4,2026-03-31T01:11:03.445193+00:00,1.0,success,
minimax/minimax-m2.7,15,3,4,4,2026-03-31T01:11:11.275156+00:00,1.0,success,
minimax/minimax-m2.7,15,4,4,4,2026-03-31T01:11:20.649703+00:00,1.0,success,
minimax/minimax-m2.7,15,5,4,4,2026-03-31T01:11:27.626357+00:00,1.0,success,
minimax/minimax-m2.7,15,6,4,4,2026-03-31T01:11:48.894367+00:00,1.0,success,
minimax/minimax-m2.7,15,7,5,5,2026-03-31T01:11:54.732590+00:00,1.0,success,
minimax/minimax-m2.7,15,8,1,1,2026-03-31T01:12:02.735791+00:00,1.0,success,
minimax/minimax-m2.7,15,9,4,4,2026-03-31T01:12:11.442198+00:00,1.0,success,
minimax/minimax-m2.7,15,10,4,4,2026-03-31T01:12:28.177013+00:00,1.0,success,
minimax/minimax-m2.7,16,1,2,2,2026-03-31T01:12:45.642310+00:00,1.0,success,
minimax/minimax-m2.7,16,2,4,4,2026-03-31T01:12:57.185584+00:00,1.0,success,
minimax/minimax-m2.7,16,3,2,2,2026-03-31T01:13:09.428337+00:00,1.0,success,
minimax/minimax-m2.7,16,4,3,3,2026-03-31T01:13:20.586041+00:00,1.0,success,
minimax/minimax-m2.7,16,5,2,2,2026-03-31T01:13:26.313726+00:00,1.0,success,
minimax/minimax-m2.7,16,6,2,2,2026-03-31T01:13:32.572309+00:00,1.0,success,
minimax/minimax-m2.7,16,7,3,3,2026-03-31T01:13:43.443168+00:00,1.0,success,
minimax/minimax-m2.7,16,8,3,3,2026-03-31T01:13:53.385289+00:00,1.0,success,
minimax/minimax-m2.7,16,9,4,4,2026-03-31T01:14:07.678793+00:00,1.0,success,
minimax/minimax-m2.7,16,10,3,3,2026-03-31T01:14:22.617111+00:00,1.0,success,
minimax/minimax-m2.7,17,1,4,4,2026-03-31T01:14:33.900068+00:00,1.0,success,
minimax/minimax-m2.7,17,2,4,4,2026-03-31T01:14:45.765080+00:00,1.0,success,
minimax/minimax-m2.7,17,3,4,4,2026-03-31T01:14:55.406607+00:00,1.0,success,
minimax/minimax-m2.7,17,4,1,1,2026-03-31T01:15:01.407426+00:00,1.0,success,
minimax/minimax-m2.7,17,5,4,4,2026-03-31T01:15:07.879638+00:00,1.0,success,
minimax/minimax-m2.7,17,6,4,4,2026-03-31T01:15:18.614197+00:00,1.0,success,
minimax/minimax-m2.7,17,7,4,4,2026-03-31T01:15:26.511893+00:00,1.0,success,
minimax/minimax-m2.7,17,8,4,4,2026-03-31T01:15:44.237316+00:00,1.0,success,
minimax/minimax-m2.7,17,9,4,4,2026-03-31T01:15:56.212618+00:00,1.0,success,
minimax/minimax-m2.7,17,10,4,4,2026-03-31T01:16:02.663295+00:00,1.0,success,
minimax/minimax-m2.7,18,1,2,2,2026-03-31T01:16:15.158790+00:00,1.0,success,
minimax/minimax-m2.7,18,2,2,2,2026-03-31T01:16:24.271747+00:00,1.0,success,
minimax/minimax-m2.7,18,3,1,1,2026-03-31T01:16:35.843699+00:00,1.0,success,
minimax/minimax-m2.7,18,4,1,1,2026-03-31T01:16:42.954463+00:00,1.0,success,
minimax/minimax-m2.7,18,5,1,1,2026-03-31T01:16:52.468035+00:00,1.0,success,
minimax/minimax-m2.7,18,6,1,1,2026-03-31T01:17:00.523299+00:00,1.0,success,
minimax/minimax-m2.7,18,7,1,1,2026-03-31T01:17:11.428851+00:00,1.0,success,
minimax/minimax-m2.7,18,8,1,1,2026-03-31T01:17:18.986036+00:00,1.0,success,
minimax/minimax-m2.7,18,9,2,2,2026-03-31T01:17:25.884754+00:00,1.0,success,
minimax/minimax-m2.7,18,10,1,1,2026-03-31T01:17:33.290780+00:00,1.0,success,
minimax/minimax-m2.7,19,1,4,4,2026-03-31T01:17:42.194772+00:00,1.0,success,
minimax/minimax-m2.7,19,2,4,4,2026-03-31T01:17:47.638046+00:00,1.0,success,
minimax/minimax-m2.7,19,3,5,5,2026-03-31T01:17:57.459457+00:00,1.0,success,
minimax/minimax-m2.7,19,4,5,5,2026-03-31T01:18:07.600163+00:00,1.0,success,
minimax/minimax-m2.7,19,5,5,5,2026-03-31T01:18:15.178813+00:00,1.0,success,
minimax/minimax-m2.7,19,6,4,4,2026-03-31T01:18:25.881551+00:00,1.0,success,
minimax/minimax-m2.7,19,7,3,3,2026-03-31T01:18:44.461724+00:00,1.0,success,
minimax/minimax-m2.7,19,8,2,2,2026-03-31T01:18:59.497767+00:00,1.0,success,
minimax/minimax-m2.7,19,9,5,5,2026-03-31T01:19:10.060408+00:00,1.0,success,
minimax/minimax-m2.7,19,10,5,5,2026-03-31T01:19:26.040309+00:00,1.0,success,
minimax/minimax-m2.7,20,1,1,1,2026-03-31T01:19:33.971004+00:00,1.0,success,
minimax/minimax-m2.7,20,2,1,1,2026-03-31T01:19:39.469755+00:00,1.0,success,
minimax/minimax-m2.7,20,3,1,1,2026-03-31T01:19:55.133138+00:00,1.0,success,
minimax/minimax-m2.7,20,4,1,1,2026-03-31T01:20:02.797800+00:00,1.0,success,
minimax/minimax-m2.7,20,5,2,2,2026-03-31T01:20:09.762242+00:00,1.0,success,
minimax/minimax-m2.7,20,6,1,1,2026-03-31T01:20:14.866151+00:00,1.0,success,
minimax/minimax-m2.7,20,7,1,1,2026-03-31T01:20:21.588581+00:00,1.0,success,
minimax/minimax-m2.7,20,8,1,1,2026-03-31T01:20:31.443970+00:00,1.0,success,
minimax/minimax-m2.7,20,9,1,1,2026-03-31T01:20:39.254834+00:00,1.0,success,
minimax/minimax-m2.7,20,10,1,1,2026-03-31T01:20:47.969319+00:00,1.0,success,
minimax/minimax-m2.7,21,1,1,1,2026-03-31T01:20:56.358882+00:00,1.0,success,
minimax/minimax-m2.7,21,2,1,1,2026-03-31T01:21:05.263428+00:00,1.0,success,
minimax/minimax-m2.7,21,3,2,2,2026-03-31T01:21:14.633867+00:00,1.0,success,
minimax/minimax-m2.7,21,4,1,1,2026-03-31T01:21:22.083363+00:00,1.0,success,
minimax/minimax-m2.7,21,5,4,4,2026-03-31T01:21:31.153226+00:00,1.0,success,
minimax/minimax-m2.7,21,6,2,2,2026-03-31T01:21:36.601537+00:00,1.0,success,
minimax/minimax-m2.7,21,7,4,4,2026-03-31T01:21:44.690710+00:00,1.0,success,
minimax/minimax-m2.7,21,8,1,1,2026-03-31T01:21:50.016105+00:00,1.0,success,
minimax/minimax-m2.7,21,9,2,2,2026-03-31T01:21:56.877668+00:00,1.0,success,
minimax/minimax-m2.7,21,10,1,1,2026-03-31T01:22:04.557089+00:00,1.0,success,
minimax/minimax-m2.7,22,1,1,1,2026-03-31T01:22:11.620080+00:00,1.0,success,
minimax/minimax-m2.7,22,2,1,1,2026-03-31T01:22:18.992887+00:00,1.0,success,
minimax/minimax-m2.7,22,3,1,1,2026-03-31T01:22:31.491448+00:00,1.0,success,
minimax/minimax-m2.7,22,4,1,1,2026-03-31T01:22:50.227591+00:00,1.0,success,
minimax/minimax-m2.7,22,5,1,1,2026-03-31T01:22:57.907086+00:00,1.0,success,
minimax/minimax-m2.7,22,6,2,2,2026-03-31T01:23:19.754677+00:00,1.0,success,
minimax/minimax-m2.7,22,7,1,1,2026-03-31T01:23:28.386812+00:00,1.0,success,
minimax/minimax-m2.7,22,8,1,1,2026-03-31T01:23:38.151668+00:00,1.0,success,
minimax/minimax-m2.7,22,9,2,2,2026-03-31T01:23:49.768937+00:00,1.0,success,
minimax/minimax-m2.7,22,10,1,1,2026-03-31T01:23:59.274906+00:00,1.0,success,
minimax/minimax-m2.7,23,1,4,4,2026-03-31T01:24:07.848236+00:00,1.0,success,
minimax/minimax-m2.7,23,2,3,3,2026-03-31T01:24:19.727235+00:00,1.0,success,
minimax/minimax-m2.7,23,3,4,4,2026-03-31T01:24:27.407042+00:00,1.0,success,
minimax/minimax-m2.7,23,4,4,4,2026-03-31T01:24:35.496500+00:00,1.0,success,
minimax/minimax-m2.7,23,5,4,4,2026-03-31T01:24:46.660488+00:00,1.0,success,
minimax/minimax-m2.7,23,6,4,4,2026-03-31T01:24:55.568307+00:00,1.0,success,
minimax/minimax-m2.7,23,7,4,4,2026-03-31T01:25:02.430165+00:00,1.0,success,
minimax/minimax-m2.7,23,8,4,4,2026-03-31T01:25:10.690312+00:00,1.0,success,
minimax/minimax-m2.7,23,9,4,4,2026-03-31T01:25:19.736312+00:00,1.0,success,
minimax/minimax-m2.7,23,10,4,4,2026-03-31T01:25:25.273259+00:00,1.0,success,
minimax/minimax-m2.7,24,1,1,1,2026-03-31T01:25:32.740102+00:00,1.0,success,
minimax/minimax-m2.7,24,2,1,1,2026-03-31T01:25:38.374072+00:00,1.0,success,
minimax/minimax-m2.7,24,3,1,1,2026-03-31T01:25:44.886366+00:00,1.0,success,
minimax/minimax-m2.7,24,4,1,1,2026-03-31T01:25:54.517578+00:00,1.0,success,
minimax/minimax-m2.7,24,5,1,1,2026-03-31T01:25:58.776298+00:00,1.0,success,
minimax/minimax-m2.7,24,6,1,1,2026-03-31T01:26:06.680780+00:00,1.0,success,
minimax/minimax-m2.7,24,7,1,1,2026-03-31T01:26:17.797566+00:00,1.0,success,
minimax/minimax-m2.7,24,8,1,1,2026-03-31T01:26:23.471588+00:00,1.0,success,
minimax/minimax-m2.7,24,9,1,1,2026-03-31T01:26:29.086114+00:00,1.0,success,
minimax/minimax-m2.7,24,10,1,1,2026-03-31T01:26:39.485185+00:00,1.0,success,
