item,model,framing,framing_id,OR,OR_lo,OR_hi,note
item_10_psychosocial_info,GLM 5,Anxious,A,0.0013017067003202644,6.278596975685204e-12,269875.63307863864,quasi-separation: OR unstable
item_10_psychosocial_info,GLM 5,Stoic,B,1.3030084070205863,2.3164627309917396e-09,732941171.9218267,
item_10_psychosocial_info,GLM 5,Angry,C,0.022410464002811065,1.8790520363706122e-08,26727.78013063152,
item_10_psychosocial_info,GLM 5,Hyper-rational,D,614072797.8386278,6.106191510217039e-44,6.175459783965447e+60,quasi-separation: OR unstable
item_10_psychosocial_info,GLM 5,Overwhelmed,E,0.0014624112312240244,8.969912788509294e-13,2384244.595945045,quasi-separation: OR unstable
item_10_psychosocial_info,GLM 5,Humor,F,0.029295399180326764,7.699253493529908e-19,1114680032104282.9,
item_11_biomedical_info,Claude Sonnet 4.6,Anxious,A,5160.008332685514,1.7526412317503173e-28,1.5191749178919946e+35,quasi-separation: OR unstable
item_11_biomedical_info,Claude Sonnet 4.6,Stoic,B,3.909067210667263e-08,,,quasi-separation: OR unstable
item_11_biomedical_info,Claude Sonnet 4.6,Angry,C,2124.709313458675,0.008999092962161837,501649409.07706213,quasi-separation: OR unstable
item_11_biomedical_info,Claude Sonnet 4.6,Hyper-rational,D,3.909069958000236e-08,3.393569198029206e-29,45028779567584.08,quasi-separation: OR unstable
item_11_biomedical_info,Claude Sonnet 4.6,Overwhelmed,E,28093.378700175977,3.758652385469063e-21,2.0997896209893987e+29,quasi-separation: OR unstable
item_11_biomedical_info,Claude Sonnet 4.6,Humor,F,2124.709313458675,1.4041766286859078e-17,3.214972799342787e+23,quasi-separation: OR unstable
item_11_biomedical_info,GPT-5.3,Anxious,A,69.16136735713337,,,
item_11_biomedical_info,GPT-5.3,Stoic,B,1.6300658973063158,,,
item_11_biomedical_info,GPT-5.3,Angry,C,42.897556968349775,,,
item_11_biomedical_info,GPT-5.3,Hyper-rational,D,3.4588512852230424e-09,,,quasi-separation: OR unstable
item_11_biomedical_info,GPT-5.3,Overwhelmed,E,687.9736016051739,,,quasi-separation: OR unstable
item_11_biomedical_info,GPT-5.3,Humor,F,86.89505129486261,3.5727350909005652e-09,2113436834084.8643,
item_11_biomedical_info,Gemini 3.1 Pro,Anxious,A,4060.9537248968936,1.0654372468370284e-38,1.5478476282589082e+45,quasi-separation: OR unstable
item_11_biomedical_info,Gemini 3.1 Pro,Stoic,B,1.2808142616377324e-07,6.177054754573919e-95,2.655772431999045e+80,quasi-separation: OR unstable
item_11_biomedical_info,Gemini 3.1 Pro,Angry,C,676.8256208161721,4.073894501295775e-41,1.1244594597319279e+46,quasi-separation: OR unstable
item_11_biomedical_info,Gemini 3.1 Pro,Hyper-rational,D,1.2808147603317325e-07,3.835361827026502e-83,4.277266459512837e+68,quasi-separation: OR unstable
item_11_biomedical_info,Gemini 3.1 Pro,Overwhelmed,E,9137.145881018258,6.109482717657686e-38,1.36652215431781e+45,quasi-separation: OR unstable
item_11_biomedical_info,Gemini 3.1 Pro,Humor,F,2427.2367091337705,2.1918329491394412e-34,2.6879229297468363e+40,quasi-separation: OR unstable
item_11_biomedical_info,Kimi K2.5,Anxious,A,45551.489347362236,,,quasi-separation: OR unstable
item_11_biomedical_info,Kimi K2.5,Stoic,B,8.620079217408854e-06,,,quasi-separation: OR unstable
item_11_biomedical_info,Kimi K2.5,Angry,C,8.620079292047875e-06,,,quasi-separation: OR unstable
item_11_biomedical_info,Kimi K2.5,Hyper-rational,D,8.620079187518746e-06,,,quasi-separation: OR unstable
item_11_biomedical_info,Kimi K2.5,Overwhelmed,E,491163.8851367856,,,quasi-separation: OR unstable
item_11_biomedical_info,Kimi K2.5,Humor,F,69781.00495766714,,,quasi-separation: OR unstable
item_11_biomedical_info,Qwen 3.5,Anxious,A,4796.437241646861,,,quasi-separation: OR unstable
item_11_biomedical_info,Qwen 3.5,Stoic,B,1.846482482382014e-07,,,quasi-separation: OR unstable
item_11_biomedical_info,Qwen 3.5,Angry,C,724.2649321831177,,,quasi-separation: OR unstable
item_11_biomedical_info,Qwen 3.5,Hyper-rational,D,1.8464824716980347e-07,,,quasi-separation: OR unstable
item_11_biomedical_info,Qwen 3.5,Overwhelmed,E,17666.134690852992,,,quasi-separation: OR unstable
item_11_biomedical_info,Qwen 3.5,Humor,F,477.9163157942649,1.5337894578778865e-24,1.4891483555922946e+29,quasi-separation: OR unstable
item_11_biomedical_info,MiniMax M2.7,Anxious,A,78.3691727544574,,,
item_11_biomedical_info,MiniMax M2.7,Stoic,B,3.8649086979319014,,,
item_11_biomedical_info,MiniMax M2.7,Angry,C,78.3691727544464,,,
item_11_biomedical_info,MiniMax M2.7,Hyper-rational,D,8.200988996213644e-09,,,quasi-separation: OR unstable
item_11_biomedical_info,MiniMax M2.7,Overwhelmed,E,120.82925087218737,,,
item_11_biomedical_info,MiniMax M2.7,Humor,F,42.5139956772508,3.4941707749736174e-05,51727289.38696334,
item_11_biomedical_info,GLM 5,Anxious,A,3299.755788531967,,,quasi-separation: OR unstable
item_11_biomedical_info,GLM 5,Stoic,B,1.9080064022887773e-07,,,quasi-separation: OR unstable
item_11_biomedical_info,GLM 5,Angry,C,244.42635470609008,,,quasi-separation: OR unstable
item_11_biomedical_info,GLM 5,Hyper-rational,D,1.9080078052297025e-07,,,quasi-separation: OR unstable
item_11_biomedical_info,GLM 5,Overwhelmed,E,11387.392525129946,,,quasi-separation: OR unstable
item_11_biomedical_info,GLM 5,Humor,F,2990.78989072907,,,quasi-separation: OR unstable
item_12_directive_language,Claude Sonnet 4.6,Anxious,A,1.8120958553610798,1.0663716309201439,3.0793124027346757,
item_12_directive_language,Claude Sonnet 4.6,Stoic,B,0.6375892824418602,0.2928045030273729,1.3883669440928046,
item_12_directive_language,Claude Sonnet 4.6,Angry,C,0.8053759357160353,0.4742961208526959,1.3675642058053585,
item_12_directive_language,Claude Sonnet 4.6,Hyper-rational,D,0.4929456158261922,0.19492759326337614,1.2465930353633465,
item_12_directive_language,Claude Sonnet 4.6,Overwhelmed,E,1.476522548812729,0.7709601475082237,2.8277970582509036,
item_12_directive_language,Claude Sonnet 4.6,Humor,F,1.476522548812734,0.6741992414398883,3.2336417829488644,
item_12_directive_language,GPT-5.3,Anxious,A,0.80048420654024,0.4925051589987635,1.3010522899354366,
item_12_directive_language,GPT-5.3,Stoic,B,0.42408097462476724,0.20388588833985857,0.8820849471391976,
item_12_directive_language,GPT-5.3,Angry,C,0.42408097462476974,0.21794532616295545,0.8251825180422846,
item_12_directive_language,GPT-5.3,Hyper-rational,D,11.841645674478196,6.745824998020683,20.786867776888958,
item_12_directive_language,GPT-5.3,Overwhelmed,E,1.0765132432782578,0.509679896934898,2.2737423428366035,
item_12_directive_language,GPT-5.3,Humor,F,0.5449017651161523,0.34728565652817445,0.8549674541557409,
item_12_directive_language,Gemini 3.1 Pro,Anxious,A,0.8607832587096228,0.3685465746583385,2.0104591099826497,
item_12_directive_language,Gemini 3.1 Pro,Stoic,B,1.3079433931041513,0.8108228647862847,2.1098516012072603,
item_12_directive_language,Gemini 3.1 Pro,Angry,C,0.2876625230775775,0.11825714248571353,0.6997440107548235,
item_12_directive_language,Gemini 3.1 Pro,Hyper-rational,D,3.002444955020532,1.2418008746432199,7.259356867918328,
item_12_directive_language,Gemini 3.1 Pro,Overwhelmed,E,0.9335767689599082,0.427172623497509,2.0403123599204718,
item_12_directive_language,Gemini 3.1 Pro,Humor,F,1.1015617926144103,0.5909500533824489,2.0533687678044164,
item_12_directive_language,Kimi K2.5,Anxious,A,0.536145648588149,0.13329310430625665,2.156541840600784,
item_12_directive_language,Kimi K2.5,Stoic,B,0.7595396688332107,0.22344377797301376,2.581859802786444,
item_12_directive_language,Kimi K2.5,Angry,C,0.30047723162632795,0.11651991736590152,0.7748595155822131,
item_12_directive_language,Kimi K2.5,Hyper-rational,D,3.2913385649439157,1.4301635936583006,7.574594680722456,
item_12_directive_language,Kimi K2.5,Overwhelmed,E,0.9594185290524769,0.5130642828198299,1.79409080832949,
item_12_directive_language,Kimi K2.5,Humor,F,2.5880610938020476,1.619099788388709,4.136903897639074,
item_12_directive_language,Qwen 3.5,Anxious,A,1.0065598667292366,0.42442162767217434,2.387161019260195,
item_12_directive_language,Qwen 3.5,Stoic,B,0.6463725364097305,0.3398834487587261,1.2292374263900425,
item_12_directive_language,Qwen 3.5,Angry,C,0.36458705776089756,0.1364402302707833,0.9742267542567445,
item_12_directive_language,Qwen 3.5,Hyper-rational,D,1.9867764137555957,0.984691994428403,4.008644876357379,
item_12_directive_language,Qwen 3.5,Overwhelmed,E,1.5198489369634036,0.7488365532510199,3.0847062435191583,
item_12_directive_language,Qwen 3.5,Humor,F,1.3961331097787677,0.9337659493677877,2.087447782327298,
item_12_directive_language,MiniMax M2.7,Anxious,A,0.9867997086254043,0.5272438718029858,1.8469131971382136,
item_12_directive_language,MiniMax M2.7,Stoic,B,0.5374373640783162,0.23938296478891352,1.206597639736583,
item_12_directive_language,MiniMax M2.7,Angry,C,0.9463570976161675,0.5677016823113412,1.5775746032003695,
item_12_directive_language,MiniMax M2.7,Hyper-rational,D,1.7057794598961438,0.7558712207443551,3.8494435109438716,
item_12_directive_language,MiniMax M2.7,Overwhelmed,E,1.3406725549556278,0.7392949429876748,2.431239272850289,
item_12_directive_language,MiniMax M2.7,Humor,F,0.8712493914561551,0.5279376981901959,1.4378126523543966,
item_12_directive_language,GLM 5,Anxious,A,1.3781207957950126,0.6191305768196131,3.067554727402885,
item_12_directive_language,GLM 5,Stoic,B,0.7829191231934298,0.44820313342242507,1.3675994381865704,
item_12_directive_language,GLM 5,Angry,C,0.25312422779967503,0.08837492884452969,0.7250005803331152,
item_12_directive_language,GLM 5,Hyper-rational,D,2.5179199502147833,0.9070611187422833,6.989518947169131,
item_12_directive_language,GLM 5,Overwhelmed,E,1.4460085197250594,0.6589450426279957,3.1731639269617937,
item_12_directive_language,GLM 5,Humor,F,1.0056557158515789,0.6188703646677072,1.6341765199372196,
